web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571686688-45","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesSchoenberger Beige/Gray Indoor/Outdoor Area Rugby World Menagerie$41.99168Rated 4.5 out of 5 stars.168 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/world-menagerie-schoenberger-beigegray-indooroutdoor-area-rug-w001259438.html?piid=800777726","Schoenberger Beige/Gray Indoor/Outdoor Area Rug","World Menagerie","$41.99","null","null","Feels soft under the foot and vivid colors won't fade over time. This Beige/Gray Indoor/Outdoor Area Rug will instantly add fashion to any room's decor. This rug features trendy colors as well as its design.","Area Rugs","SKU: W001259438","Showing 1-10 of 168 reviews.","4.4","3.8","3.1","2.7","null"
"1571686718-48","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+14 SizesAvailable in 14 SizesBernardyn Area Rugby Trent Austin Design$65.99$106.001550Rated 4.5 out of 5 stars.1550 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/trent-austin-design-bernardyn-area-rug-trnt4440.html?piid=25969596","Bernardyn Area Rug","Trent Austin Design","$65.99","$106.00","38% Off","Anchor your living room or hallway scheme with this eye-catching rug, featuring a traditional Oriental-inspired design. Petite yet elegant blooms shimmer in brilliant yellow, rust, pink and soft blues against a smooth gray pile and ornate border creating a fashion-forward look that captures the classic charm of yesteryear.","Area Rugs","SKU: TRNT4440","Showing 1-10 of 1550 reviews.","4.4","4.4","4.9","4.4","null"
"1571686787-54","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabQuickviewSave+7 SizesAvailable in 7 SizesSwaney BlueBeige Area Rugby Charlton Home$56.9954Rated 4.5 out of 5 stars.54 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-swaney-bluebeige-area-rug-w000720115.html?piid=43288537&category=416168&placement=308&slot=5&sponsoredid=1567b42353bf3c12531820395169d88784af5ac2d4dac1070740b84771f086aa&_txid=otAgcF2uCT6Q%2BsWOWPtxAg%3D%3D&isB2b=0","Swaney BlueBeige Area Rug","Charlton Home","$56.99","$95.00","40% Off","Persisting at the forefront of contemporary design, this Swaney Blue/Beige Area Rug presents itself as the superlative choice to update your decor space.","Area Rugs","SKU: W000720115","Showing 1-10 of 55 reviews.","4.7","null","null","null","Sponsored"
"1571686544-29","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+14 SizesAvailable in 14 SizesHillsby Garnet/Navy Area Rugby Mistana$60.82$102.001069Rated 5 out of 5 stars.1069 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/mistana-hillsby-garnetnavy-area-rug-mtna3248.html?piid=22620178","Hillsby Garnet/Navy Area Rug","Mistana","$60.82","$102.00","40% Off","Looks aside, area rugs help absorb and decrease noise and soften the step of hardwood and tile flooring. As if plucked from a bustling bazaar, this rug’s jewel-toned medallion pattern brings bold boho style to any space.","Area Rugs","SKU: MTNA3248","Showing 1-10 of 1069 reviews.","4.8","4.7","4.6","4.9","null"
"1571686537-28","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesCalion Handmade Shag Cream Area Rugby Mistana$48.99$159.00759Rated 5 out of 5 stars.759 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mistana-calion-handmade-shag-cream-area-rug-mitn1779.html?piid=32784936","Calion Handmade Shag Cream Area Rug","Mistana","$48.99","$159.00","69% Off","The cure for the bare floor blues, area rugs set the tone for your decor while adding barefoot-friendly comfort. This design features a tassel fringe and loosely-rendered geometric patterns in hues of cream and black that give it bold boho appeal. Crafted from polypropylene, it features a 1.25'' pile height, making it a perfect pick for laying out in the master suite or crafting a welcoming vignette in the entryway. No matter where you lay out this design, we recommend using a rug pad for added traction.","Area Rugs","SKU: MITN1779","Showing 1-10 of 759 reviews.","4.8","4.7","4.9","4.8","null"
"1571686481-22","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesMakenzie Hand-Braided Wool Light Gray Area Rugby Langley Street$119.991493Rated 4.5 out of 5 stars.1493 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/langley-street-makenzie-hand-braided-wool-light-gray-area-rug-lgly6215.html?piid=24825832","Makenzie Hand-Braided Wool Light Gray Area Rug","Langley Street","$119.99","null","null","Add an unexpected touch of style to your floor with this elegant rug. Crafted with thick loops of soft wool, this rug not only feels great on your feet, but it also adds beautiful and unconventional style to your space. With a gray hue, this rug can also be used in any room of your home, whether you have an eclectic aesthetic or more toned-down look. Try rolling it out in your master suite to anchor your ensemble, then craft a contemporary aesthetic by adding a large button-tufted headboard, a pair of clean-lined wood nightstands, and a golden orb pendant.","Area Rugs","SKU: LGLY6215","Showing 1-10 of 1497 reviews.","4.4","4.9","4.3","4.2","null"
"1571687901-173","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabQuickviewSave+19 SizesAvailable in 19 SizesLilah Shag Graphite Gray Area Rugby Andover Mills$37.69$178.0033208Rated 4.5 out of 5 stars.33208 total votes.","https://www.wayfair.com/rugs/pdp/andover-mills-lilah-shag-graphite-gray-area-rug-ando7761.html?piid=21264049","Lilah Shag Graphite Gray Area Rug","Andover Mills","$37.69","$178.00","79% Off","This Turkish Solid Shag rug is made of polypropylene. This rug is easy-to-clean, stain-resistant, and does not shed.","Area Rugs","SKU: ANDO7761","Showing 1-10 of 33018 reviews.","4.6","4.7","4.5","4.7","null"
"1571687192-103","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=3","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesAdella Blue/Beige Indoor/Outdoor Area Rugby Sol 72 Outdoor$40.991525Rated 4.5 out of 5 stars.1525 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/sol-72-outdoor-adella-bluebeige-indooroutdoor-area-rug-w000711946.html?piid=871881524","Adella Blue/Beige Indoor/Outdoor Area Rug","Sol 72 Outdoor","$40.99","$69.00","41% Off","Made in Egypt, this rug is machine-woven using polypropylene, designed to stand up to high traffic areas under the sunlight and rain. Its low 0.39'' pile height allows for easy cleaning – both spot-treating stains and vacuuming. Plus, it lends eye-catching appeal to your ensemble with a medallion motif in hues of blue and beige for a bit of bohemian beauty. To keep this piece safely in place, we recommend using a rug pad.","Area Rugs","SKU: W000711946","Showing 1-10 of 1524 reviews.","4.3","4.3","4.2","3.8","null"
"1571688232-204","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=0","Opens in a new tabSaleQuickviewSave+16 SizesAvailable in 16 SizesBrandt Black Area Rugby Mistana$34.10$78.0034960Rated 4.5 out of 5 stars.34960 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mistana-brandt-black-area-rug-mtna1458.html?piid=22532125","Brandt Black Area Rug","Mistana","$34.10","$78.00","56% Off","Lay an effortlessly on-trend foundation for your stylish space with this area rug, showcasing a boho-chic Persian-inspired print. Made in Turkey, this rug is machine woven from stain and fade-resistant polypropylene over latex in a medium 0.25"" pile – perfect for rolling out in a well-traveled den or dining room prone to spills and stains. Available in a curated selection of sizes to best suit your decor, this rug works well when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: MTNA1458","Showing 1-10 of 34871 reviews.","4.5","4.6","4.9","4.6","null"
"1571687544-134","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=3","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesWallner Teal Blue Area Rugby Wrought Studio$33.99$59.996456Rated 4.5 out of 5 stars.6456 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/wrought-studio-wallner-teal-blue-area-rug-vrkg5241.html?piid=22790410","Wallner Teal Blue Area Rug","Wrought Studio","$33.99","$59.99","43% Off","Warm-up hardwood and tiles floors while providing a stylish accent piece that sets the stage for the rest of your ensemble with this must-have area rug. Machine woven in Turkey from 100% polypropylene, it’s designed to take on the occasional spill and is easily cleaned with a light vacuuming. Featuring a low 0.31"" pile height, this rug is ideal for areas with high foot traffic, especially where little ones and four-legged friends are running around. A rug pad is recommended but not included.","Area Rugs","SKU: VRKG5241","Showing 1-10 of 6447 reviews.","4.6","4.7","4.3","4.6","null"
"1571687813-164","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesArend Ivory Area Rugby Charlton Home$38.99$45.501438Rated 4.5 out of 5 stars.1438 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/charlton-home-arend-ivory-area-rug-chrh4424.html?piid=27845042","Arend Ivory Area Rug","Charlton Home","$38.99","$45.50","14% Off","The alluring floral design of the Arend Area Rug creates a beautiful statement in any room in the home. The intricate floral damask pattern incorporates a unique blend of multi-colored hues that will coordinate effortlessly into any rustic, contemporary, or transitional interiors. Perfect for any living room, dining room, or home office, this area rug is constructed of  fibers, making this rug colorfast, easy to clean, and stain-resistant. This rug boasts a 0.32” rug thickness to create a soft feeling underfoot that is perfect for everyday use. The well-made jute backing makes this rug a long-lasting and durable option for the home.","Area Rugs","SKU: CHRH4424","Showing 1-10 of 1436 reviews.","4.5","4.3","4.8","4.5","null"
"1571687010-84","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesHillsby Inspired Light Gray/Charcoal Area Rugby Mistana$68.99$125.0021Rated 5 out of 5 stars.21 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/mistana-hillsby-inspired-light-graycharcoal-area-rug-mitn2470.html?piid=35515696&category=416168&placement=308&slot=2&sponsoredid=57aa215b70438e94bbf4b4cf1aacd2ed53fe2efeb290d44245ea7ea2562961b7&_txid=otAgcF2uCT6Q%2BsWOWPtxAg%3D%3D&isB2b=0","Hillsby Inspired Light Gray/Charcoal Area Rug","Mistana","$68.99","$125.00","45% Off","Finding the sweet spot between understated and eye-catching, this dynamic area rug showcases a Persian-inspired pattern with grid-like overlay in neutral light gray and charcoal tones. Power-loomed in Turkey from 100% polypropylene with a low 0.38"" pile height, this piece is the perfect pick for busy spaces inside your home. Wherever you decide to display this design, we recommend you roll out a rug pad underneath to help it stay put.","Area Rugs","SKU: MITN2470","Showing 1-10 of 21 reviews.","","","","","Sponsored"
"1571688493-228","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=0","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesGaskins Khaki/Tan Area Rugby Charlton Home$46.55$133.002302Rated 4.5 out of 5 stars.2302 total votes.","https://www.wayfair.com/rugs/pdp/charlton-home-gaskins-khakitan-area-rug-chrl1966.html?piid=21087456&category=416168&placement=301&slot=0&sponsoredid=49424231695eeef11730a68e9e58e67151eb2a601cdaeb217ec1a9a0224977db&_txid=otAgbl2uDqd4gloU8h5RAg%3D%3D&isB2b=0","Gaskins Khaki/Tan Area Rug","Charlton Home","$46.55","$133.00","65% Off","Beautifully oriental, this rug is machine-made from 100% polypropylene for added sturdiness and durability. It has a camel-colored background, which is further accentuated by an ornate design in multiple colors. Low on maintenance, this rug should be vacuumed frequently to keep away dirt and dust.","Area Rugs","SKU: CHRL1966","Showing 1-10 of 2300 reviews.","4.6","4.9","4.6","5.0","Sponsored"
"1571688244-205","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=0","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesCaffey Cerulean Blue/Taupe Area Rugby Andover Mills$33.99$39.9917131Rated 4.5 out of 5 stars.17131 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/andover-mills-caffey-cerulean-bluetaupe-area-rug-andv4772.html?piid=33086162","Caffey Cerulean Blue/Taupe Area Rug","Andover Mills","$33.99","$39.99","15% Off","Decorate your floors with the modern Tremont Salem area rug collection from Home Dynamix. Featuring an elegant and ornate medallion tile motif, this rug will enhance the look of any contemporary room with its standout design. Made of soft polypropylene, you'll enjoy the plush feel of this rug underfoot. Durable, stain and fade resistant with a jute backing, this rug will protect floors in high traffic areas. Recommended using with a Home Dynamix non-skid rug pad, sold separately. Made in Turkey.","Area Rugs","SKU: ANDV4772","Showing 1-10 of 17123 reviews.","4.6","4.6","4.6","4.1","null"
"1571688461-224","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=0","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesRanck Distressed Gray Area Rugby Bungalow Rose$43.25$113.05303Rated 4.5 out of 5 stars.303 total votes.","https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-distressed-gray-area-rug-bgls1223.html?piid=44218648&category=416168&placement=301&slot=1&sponsoredid=0c9647b15974a32d7a0db3204262ebcc217f5a6920dc15e06f6b725686043f45&_txid=otAgbl2uDqd4gloU8h5RAg%3D%3D&isB2b=0","Ranck Distressed Gray Area Rug","Bungalow Rose","$43.25","$113.05","62% Off","Their piece features a marvelous pattern and design that will easily bring your space into the new age of fashion and design! Made of 100% polypropylene in Turkey.","Area Rugs","SKU: BGLS1223","Showing 1-10 of 302 reviews.","4.7","4.7","5.0","2.0","Sponsored"
